Place,Date,Time,Value_Cloacal,Unit,Thermocouple_Cloacal,Value_Dorsal,Unit,Thermocouple_Dorsal,Value,Unit,Value,Unit,Lizard
3174,10/12/2021,15:13:53,19.7,T1 KTemp C,G,21.2,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3175,10/12/2021,15:13:54,19.7,T1 KTemp C,G,21.3,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3176,10/12/2021,15:13:55,19.8,T1 KTemp C,G,21.3,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3177,10/12/2021,15:13:56,19.8,T1 KTemp C,G,21.3,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3178,10/12/2021,15:13:57,19.8,T1 KTemp C,G,21.3,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3179,10/12/2021,15:13:58,19.9,T1 KTemp C,G,21.4,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3180,10/12/2021,15:13:59,19.9,T1 KTemp C,G,21.4,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3181,10/12/2021,15:14:00,19.9,T1 KTemp C,G,21.4,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3182,10/12/2021,15:14:01,19.9,T1 KTemp C,G,21.4,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3183,10/12/2021,15:14:02,19.9,T1 KTemp C,G,21.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3184,10/12/2021,15:14:03,20,T1 KTemp C,G,21.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3185,10/12/2021,15:14:04,20,T1 KTemp C,G,21.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3186,10/12/2021,15:14:05,20.1,T1 KTemp C,G,21.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3187,10/12/2021,15:14:06,20.1,T1 KTemp C,G,21.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3188,10/12/2021,15:14:07,20.1,T1 KTemp C,G,21.6,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3189,10/12/2021,15:14:08,20.1,T1 KTemp C,G,21.6,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3190,10/12/2021,15:14:09,20.2,T1 KTemp C,G,21.6,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3191,10/12/2021,15:14:10,20.2,T1 KTemp C,G,21.6,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3192,10/12/2021,15:14:11,20.2,T1 KTemp C,G,21.7,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3193,10/12/2021,15:14:12,20.2,T1 KTemp C,G,21.7,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3194,10/12/2021,15:14:13,20.3,T1 KTemp C,G,21.7,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3195,10/12/2021,15:14:14,20.3,T1 KTemp C,G,21.7,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3196,10/12/2021,15:14:15,20.3,T1 KTemp C,G,21.8,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3197,10/12/2021,15:14:16,20.3,T1 KTemp C,G,21.8,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3198,10/12/2021,15:14:17,20.4,T1 KTemp C,G,21.8,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3199,10/12/2021,15:14:18,20.4,T1 KTemp C,G,21.8,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3200,10/12/2021,15:14:19,20.4,T1 KTemp C,G,21.8,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3201,10/12/2021,15:14:20,20.4,T1 KTemp C,G,21.8,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3202,10/12/2021,15:14:21,20.5,T1 KTemp C,G,21.8,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3203,10/12/2021,15:14:22,20.5,T1 KTemp C,G,21.8,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3204,10/12/2021,15:14:23,20.5,T1 KTemp C,G,21.8,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3205,10/12/2021,15:14:24,20.5,T1 KTemp C,G,21.8,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3206,10/12/2021,15:14:25,20.5,T1 KTemp C,G,21.8,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3207,10/12/2021,15:14:26,20.6,T1 KTemp C,G,21.8,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3208,10/12/2021,15:14:27,20.6,T1 KTemp C,G,21.9,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3209,10/12/2021,15:14:28,20.6,T1 KTemp C,G,21.9,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3210,10/12/2021,15:14:29,20.7,T1 KTemp C,G,21.9,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3211,10/12/2021,15:14:30,20.7,T1 KTemp C,G,21.9,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3212,10/12/2021,15:14:31,20.7,T1 KTemp C,G,21.9,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3213,10/12/2021,15:14:32,20.7,T1 KTemp C,G,21.9,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3214,10/12/2021,15:14:33,20.7,T1 KTemp C,G,21.9,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3215,10/12/2021,15:14:34,20.8,T1 KTemp C,G,22,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3216,10/12/2021,15:14:35,20.8,T1 KTemp C,G,22,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3217,10/12/2021,15:14:36,20.8,T1 KTemp C,G,22,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3218,10/12/2021,15:14:37,20.8,T1 KTemp C,G,22,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3219,10/12/2021,15:14:38,20.9,T1 KTemp C,G,22.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3220,10/12/2021,15:14:39,20.9,T1 KTemp C,G,22.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3221,10/12/2021,15:14:40,20.9,T1 KTemp C,G,22.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3222,10/12/2021,15:14:41,20.9,T1 KTemp C,G,22.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3223,10/12/2021,15:14:42,20.9,T1 KTemp C,G,22.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3224,10/12/2021,15:14:43,21,T1 KTemp C,G,22.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3225,10/12/2021,15:14:44,21,T1 KTemp C,G,22.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3226,10/12/2021,15:14:45,21,T1 KTemp C,G,22.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3227,10/12/2021,15:14:46,21,T1 KTemp C,G,22.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3228,10/12/2021,15:14:47,21,T1 KTemp C,G,22.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3229,10/12/2021,15:14:48,21.1,T1 KTemp C,G,22.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3230,10/12/2021,15:14:49,21.1,T1 KTemp C,G,22.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3231,10/12/2021,15:14:50,21.1,T1 KTemp C,G,22.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3232,10/12/2021,15:14:51,21.1,T1 KTemp C,G,22.2,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3233,10/12/2021,15:14:52,21.1,T1 KTemp C,G,22.2,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3234,10/12/2021,15:14:53,21.2,T1 KTemp C,G,22.2,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3235,10/12/2021,15:14:54,21.2,T1 KTemp C,G,22.2,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3236,10/12/2021,15:14:55,21.2,T1 KTemp C,G,22.3,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3237,10/12/2021,15:14:56,21.3,T1 KTemp C,G,22.3,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3238,10/12/2021,15:14:57,21.3,T1 KTemp C,G,22.3,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3239,10/12/2021,15:14:58,21.3,T1 KTemp C,G,22.3,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3240,10/12/2021,15:14:59,21.3,T1 KTemp C,G,22.3,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3241,10/12/2021,15:15:00,21.3,T1 KTemp C,G,22.4,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3242,10/12/2021,15:15:01,21.4,T1 KTemp C,G,22.4,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3243,10/12/2021,15:15:02,21.4,T1 KTemp C,G,22.4,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3244,10/12/2021,15:15:03,21.4,T1 KTemp C,G,22.4,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3245,10/12/2021,15:15:04,21.4,T1 KTemp C,G,22.4,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3246,10/12/2021,15:15:05,21.5,T1 KTemp C,G,22.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3247,10/12/2021,15:15:06,21.5,T1 KTemp C,G,22.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3248,10/12/2021,15:15:07,21.5,T1 KTemp C,G,22.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3249,10/12/2021,15:15:08,21.5,T1 KTemp C,G,22.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3250,10/12/2021,15:15:09,21.6,T1 KTemp C,G,22.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3251,10/12/2021,15:15:10,21.6,T1 KTemp C,G,22.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3252,10/12/2021,15:15:11,21.6,T1 KTemp C,G,22.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3253,10/12/2021,15:15:12,21.6,T1 KTemp C,G,22.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3254,10/12/2021,15:15:13,21.6,T1 KTemp C,G,22.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3255,10/12/2021,15:15:14,21.6,T1 KTemp C,G,22.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3256,10/12/2021,15:15:15,21.7,T1 KTemp C,G,22.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3257,10/12/2021,15:15:16,21.7,T1 KTemp C,G,22.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3258,10/12/2021,15:15:17,21.8,T1 KTemp C,G,22.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3259,10/12/2021,15:15:18,21.8,T1 KTemp C,G,22.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3260,10/12/2021,15:15:19,21.9,T1 KTemp C,G,22.6,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3261,10/12/2021,15:15:20,21.9,T1 KTemp C,G,22.6,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3262,10/12/2021,15:15:21,21.9,T1 KTemp C,G,22.6,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3263,10/12/2021,15:15:22,21.9,T1 KTemp C,G,22.6,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3264,10/12/2021,15:15:23,21.9,T1 KTemp C,G,22.7,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3265,10/12/2021,15:15:24,22,T1 KTemp C,G,22.7,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3266,10/12/2021,15:15:25,22,T1 KTemp C,G,22.8,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3267,10/12/2021,15:15:26,22,T1 KTemp C,G,22.8,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3268,10/12/2021,15:15:27,22,T1 KTemp C,G,22.8,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3269,10/12/2021,15:15:28,22.1,T1 KTemp C,G,22.8,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3270,10/12/2021,15:15:29,22.1,T1 KTemp C,G,22.9,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3271,10/12/2021,15:15:30,22.1,T1 KTemp C,G,22.9,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3272,10/12/2021,15:15:31,22.1,T1 KTemp C,G,23,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3273,10/12/2021,15:15:32,22.2,T1 KTemp C,G,23,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3274,10/12/2021,15:15:33,22.2,T1 KTemp C,G,23,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3275,10/12/2021,15:15:34,22.2,T1 KTemp C,G,23.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3276,10/12/2021,15:15:35,22.2,T1 KTemp C,G,23.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3277,10/12/2021,15:15:36,22.2,T1 KTemp C,G,23.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3278,10/12/2021,15:15:37,22.2,T1 KTemp C,G,23.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3279,10/12/2021,15:15:38,22.3,T1 KTemp C,G,23.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3280,10/12/2021,15:15:39,22.3,T1 KTemp C,G,23.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3281,10/12/2021,15:15:40,22.3,T1 KTemp C,G,23.2,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3282,10/12/2021,15:15:41,22.4,T1 KTemp C,G,23.2,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3283,10/12/2021,15:15:42,22.4,T1 KTemp C,G,23.2,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3284,10/12/2021,15:15:43,22.4,T1 KTemp C,G,23.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3285,10/12/2021,15:15:44,22.4,T1 KTemp C,G,23.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3286,10/12/2021,15:15:45,22.4,T1 KTemp C,G,23.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3287,10/12/2021,15:15:46,22.4,T1 KTemp C,G,23.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3288,10/12/2021,15:15:47,22.5,T1 KTemp C,G,23.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3289,10/12/2021,15:15:48,22.5,T1 KTemp C,G,23.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3290,10/12/2021,15:15:49,22.5,T1 KTemp C,G,23.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3291,10/12/2021,15:15:50,22.6,T1 KTemp C,G,23.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3292,10/12/2021,15:15:51,22.6,T1 KTemp C,G,23.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3293,10/12/2021,15:15:52,22.6,T1 KTemp C,G,23.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3294,10/12/2021,15:15:53,22.6,T1 KTemp C,G,23.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3295,10/12/2021,15:15:54,22.6,T1 KTemp C,G,23.2,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3296,10/12/2021,15:15:55,22.6,T1 KTemp C,G,23.2,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3297,10/12/2021,15:15:56,22.7,T1 KTemp C,G,23.2,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3298,10/12/2021,15:15:57,22.7,T1 KTemp C,G,23.2,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3299,10/12/2021,15:15:58,22.7,T1 KTemp C,G,23.2,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3300,10/12/2021,15:15:59,22.7,T1 KTemp C,G,23.3,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3301,10/12/2021,15:16:00,22.7,T1 KTemp C,G,23.3,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3302,10/12/2021,15:16:01,22.8,T1 KTemp C,G,23.3,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3303,10/12/2021,15:16:02,22.8,T1 KTemp C,G,23.3,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3304,10/12/2021,15:16:03,22.8,T1 KTemp C,G,23.3,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3305,10/12/2021,15:16:04,22.8,T1 KTemp C,G,23.3,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3306,10/12/2021,15:16:05,22.9,T1 KTemp C,G,23.4,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3307,10/12/2021,15:16:06,22.9,T1 KTemp C,G,23.4,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3308,10/12/2021,15:16:07,22.9,T1 KTemp C,G,23.4,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3309,10/12/2021,15:16:08,22.9,T1 KTemp C,G,23.4,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3310,10/12/2021,15:16:09,22.9,T1 KTemp C,G,23.4,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3311,10/12/2021,15:16:10,23,T1 KTemp C,G,23.4,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3312,10/12/2021,15:16:11,23,T1 KTemp C,G,23.4,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3313,10/12/2021,15:16:12,23,T1 KTemp C,G,23.4,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3314,10/12/2021,15:16:13,23,T1 KTemp C,G,23.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3315,10/12/2021,15:16:14,23,T1 KTemp C,G,23.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3316,10/12/2021,15:16:15,23.1,T1 KTemp C,G,23.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3317,10/12/2021,15:16:16,23.1,T1 KTemp C,G,23.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3318,10/12/2021,15:16:17,23.1,T1 KTemp C,G,23.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3319,10/12/2021,15:16:18,23.2,T1 KTemp C,G,23.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3320,10/12/2021,15:16:19,23.2,T1 KTemp C,G,23.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3321,10/12/2021,15:16:20,23.2,T1 KTemp C,G,23.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3322,10/12/2021,15:16:21,23.3,T1 KTemp C,G,23.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3323,10/12/2021,15:16:22,23.3,T1 KTemp C,G,23.6,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3324,10/12/2021,15:16:23,23.3,T1 KTemp C,G,23.6,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3325,10/12/2021,15:16:24,23.3,T1 KTemp C,G,23.6,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3326,10/12/2021,15:16:25,23.3,T1 KTemp C,G,23.7,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3327,10/12/2021,15:16:26,23.4,T1 KTemp C,G,23.7,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3328,10/12/2021,15:16:27,23.4,T1 KTemp C,G,23.7,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3329,10/12/2021,15:16:28,23.4,T1 KTemp C,G,23.7,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3330,10/12/2021,15:16:29,23.4,T1 KTemp C,G,23.8,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3331,10/12/2021,15:16:30,23.4,T1 KTemp C,G,23.8,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3332,10/12/2021,15:16:31,23.5,T1 KTemp C,G,23.8,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3333,10/12/2021,15:16:32,23.5,T1 KTemp C,G,23.8,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3334,10/12/2021,15:16:33,23.5,T1 KTemp C,G,23.8,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3335,10/12/2021,15:16:34,23.5,T1 KTemp C,G,23.9,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3336,10/12/2021,15:16:35,23.5,T1 KTemp C,G,23.9,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3337,10/12/2021,15:16:36,23.5,T1 KTemp C,G,23.9,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3338,10/12/2021,15:16:37,23.6,T1 KTemp C,G,23.9,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3339,10/12/2021,15:16:38,23.6,T1 KTemp C,G,24,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3340,10/12/2021,15:16:39,23.6,T1 KTemp C,G,24,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3341,10/12/2021,15:16:40,23.7,T1 KTemp C,G,24,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3342,10/12/2021,15:16:41,23.7,T1 KTemp C,G,24,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3343,10/12/2021,15:16:42,23.7,T1 KTemp C,G,24,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3344,10/12/2021,15:16:43,23.8,T1 KTemp C,G,24,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3345,10/12/2021,15:16:44,23.8,T1 KTemp C,G,24,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3346,10/12/2021,15:16:45,23.8,T1 KTemp C,G,24.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3347,10/12/2021,15:16:46,23.8,T1 KTemp C,G,24.1,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3348,10/12/2021,15:16:47,23.9,T1 KTemp C,G,24.2,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3349,10/12/2021,15:16:48,23.9,T1 KTemp C,G,24.3,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3350,10/12/2021,15:16:49,24,T1 KTemp C,G,24.3,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3351,10/12/2021,15:16:50,24,T1 KTemp C,G,24.3,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3352,10/12/2021,15:16:51,24.1,T1 KTemp C,G,24.4,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3353,10/12/2021,15:16:52,24.1,T1 KTemp C,G,24.4,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3354,10/12/2021,15:16:53,24.1,T1 KTemp C,G,24.4,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3355,10/12/2021,15:16:54,24.1,T1 KTemp C,G,24.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3356,10/12/2021,15:16:55,24.2,T1 KTemp C,G,24.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3357,10/12/2021,15:16:56,24.2,T1 KTemp C,G,24.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3358,10/12/2021,15:16:57,24.2,T1 KTemp C,G,24.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3359,10/12/2021,15:16:58,24.3,T1 KTemp C,G,24.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3360,10/12/2021,15:16:59,24.3,T1 KTemp C,G,24.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3361,10/12/2021,15:17:00,24.3,T1 KTemp C,G,24.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3362,10/12/2021,15:17:01,24.3,T1 KTemp C,G,24.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3363,10/12/2021,15:17:02,24.4,T1 KTemp C,G,24.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3364,10/12/2021,15:17:03,24.4,T1 KTemp C,G,24.5,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3365,10/12/2021,15:17:04,24.4,T1 KTemp C,G,24.6,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3366,10/12/2021,15:17:05,24.5,T1 KTemp C,G,24.6,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
3367,10/12/2021,15:17:06,24.5,T1 KTemp C,G,24.6,T2 KTemp C,B,9999,T3 KTemp C,9999,T4 KTemp C,418
